"Time of Day","Process Name","PID","Operation","Path","Detail","Result"
"2:08:10.2689044 PM","python.exe","81864","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit","","SUCCESS"
"2:08:10.2709702 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2709897 PM","python.exe","35508","QueryBasicInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit","CreationTime: 6/6/2026 6:32:22 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:22 AM, ChangeTime: 6/6/2026 7:26:22 AM, FileAttributes: D","SUCCESS"
"2:08:10.2709965 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit","","SUCCESS"
"2:08:10.2785609 PM","python.exe","77536","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2899381 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3317621 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3317847 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3317950 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3318090 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3318908 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3319070 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.3319152 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3319265 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3320101 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3320240 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3320308 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3320387 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3321107 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3321933 PM","python.exe","56596","QueryDirectory","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","FileInformationClass: FileBothDirectoryInformation, 1: .., 2: build_pipeline.py, 3: customer_fidelity_validator.py, 4: immutables_classifier.py, 5: immutables_validator.py, 6: jpa_scrubber.py","SUCCESS"
"2:08:10.3322192 PM","python.exe","56596","QueryDirectory","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","FileInformationClass: FileBothDirectoryInformation","NO MORE FILES"
"2:08:10.3322276 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3335422 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3335609 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3335682 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3335772 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3347338 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3347558 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.3347656 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3347765 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3358656 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3358953 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3359102 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3359222 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3370440 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3370669 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3370780 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3370903 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3385822 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3386050 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3386159 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3386272 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3396913 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3397187 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3397353 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3397519 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3413637 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3413906 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3414051 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3414200 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3427734 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3427980 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.3428099 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3428220 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3438978 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3439259 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3439406 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3439534 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3455238 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3455515 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3455657 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3455807 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3467207 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3467440 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.3467566 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3467708 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3480504 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3480795 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
"2:08:10.3480979 PM","python.exe","56596","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.3481174 PM","python.exe","56596","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.3500743 PM","python.exe","56596","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.3501128 PM","python.exe","56596","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፒ","BUFFER OVERFLOW"
